 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1654529701509.54248046875,,,,,,4446,28647,2223,0,
 1654529701547.17065429687,,,,,,4350,29798,2175,0,
 1654529701578.3291015625,-0.10961914062,0.37780761718,-0.96997070312,,,,,,,,
 1654529701628.40844726562,,,,,,4094,27193,2047,0,
 1654529701633.41333007812,,,,65,97,,,,
 1654529701658.55981445312,-0.04797363281,0.45764160156,-0.8994140625,,,,,,,,
 1654529701670.21752929687,,,,,,4062,21136,2031,0,
 1654529701708.7001953125,,,,,,4030,12249,2015,0,
 1654529701738.63793945312,-0.0087890625,0.5166015625,-0.8603515625,,,,,,,,
 1654529701749.65478515625,,,,,,4062,1708,2031,0,
 1654529701827.65771484375,,,,,,4094,-9416,2047,0,
 1654529701838.18627929687,,,,,,4222,-19818,2111,0,
 1654529701869.55834960937,,,,,,4350,-28273,2175,0,
 1654529701898.6416015625,-0.08642578125,0.5361328125,-0.93383789062,,,,,,,,
 1654529701910.26879882812,,,,,,4526,-32768,2263,0,
 1654529701949.94165039062,,,,,,4734,-32768,2367,0,
 1654529701980.82543945312,-0.05383300781,0.51892089843,-0.90246582031,,,,,,,,
 1654529701992.05590820312,,,,,,4894,-32768,2447,0,
 1654529702030.99633789062,,,,,,5022,-29090,2511,0,
 1654529702058.24853515625,0.1103515625,0.55358886718,-0.82312011718,,,,,,,,
 1654529702070.91333007812,,,,,,5166,-21263,2583,0,
 1654529702111.22705078125,,,,,,5278,-11696,2639,0,
 1654529702138.47924804687,0.15148925781,0.61157226562,-0.78405761718,,,,,,,,
 1654529702151.60180664062,,,,,,5374,-1524,2687,0,
 1654529702191.6103515625,,,,,,5422,7906,2711,0,
 1654529702218.37426757812,0.05090332031,0.640625,-0.72521972656,,,,,,,,
 1654529702232.10717773437,,,,,,5470,15576,2735,0,
 1654529702272.1767578125,,,,,,5486,20625,2743,0,
 1654529702298.20825195312,0.09887695312,0.65930175781,-0.63830566406,,,,,,,,
 1654529702312.58203125,,,,,,5534,22669,2767,0,
 1654529702353.56713867187,,,,,,5534,21661,2767,0,
 1654529702358.29736328125,,,,65,88,,,,
 1654529702378.46948242187,0.10766601562,0.66809082031,-0.75939941406,,,,,,,,
 1654529702393.17895507812,,,,,,5294,17772,2647,0,
 1654529702433.46215820312,,,,,,4830,11633,2415,0,
 1654529702458.48657226562,0.08569335937,0.61169433593,-0.78662109375,,,,,,,,
 1654529702473.8369140625,,,,,,4606,4284,2303,0,
 1654529702513.93701171875,,,,,,4574,-3301,2287,0,
 1654529702580.61791992187,,,,72,100,,,,
 1654529702583.7001953125,,,,,,,,,,72
 1654529702592.30615234375,,,,72,100,,,,
 1654529702595.69360351562,,,,,,,,,,72
 1654529702599.11157226562,,,,71,100,,,,
 1654529702602.68212890625,,,,,,,,,,71
 1654529702605.55078125,0.07861328125,0.53857421875,-0.76501464843,,,,,,,,
 1654529702610.189453125,,,,,,4638,-10166,2319,0,
 1654529702619.43627929687,,,,,,4990,-15424,2495,0,
 1654529702635.2138671875,,,,,,5150,-18654,2575,0,
 1654529702675.619140625,,,,,,5118,-19506,2559,0,
 1654529702698.50732421875,0.03503417968,0.47631835937,-0.81616210937,,,,,,,,
 1654529702715.44458007812,,,,,,5118,-17993,2559,0,
 1654529702755.72778320312,,,,,,5118,-14584,2559,0,
 1654529702823.90405273437,0.06005859375,0.49621582031,-0.78393554687,,,,,,,,
 1654529702858.38891601562,0.04162597656,0.56384277343,-0.79187011718,,,,,,,,
 1654529702876.51635742187,,,,,,5438,-4348,2719,0,
 1654529702916.5859375,,,,,,5566,875,2783,0,
 1654529702938.40600585937,0.02673339843,0.59130859375,-0.80493164062,,,,,,,,
 1654529702957.26586914062,,,,,,5678,5239,2839,0,
 1654529702997.33544921875,,,,,,5814,8238,2907,0,
 1654529703018.08740234375,0.02392578125,0.55395507812,-0.83288574218,,,,,,,,
 1654529703037.71020507812,,,,,,5934,9656,2967,0,
 1654529703078.5732421875,,,,,,5982,9486,2991,0,
 1654529703083.39501953125,,,,66,88,,,,
 1654529703098.44018554687,0.03833007812,0.53137207031,-0.83874511718,,,,,,,,
 1654529703117.97143554687,,,,,,6038,8114,3019,0,
 1654529703158.22412109375,,,,,,6062,5956,3031,0,
 1654529703178.36572265625,0.05126953125,0.56042480468,-0.84448242187,,,,,,,,
 1654529703198.78198242187,,,,,,6014,3576,3007,0,
 1654529703238.76000976562,,,,,,5982,1546,2991,0,
 1654529703259.02368164062,0.05004882812,0.57202148437,-0.85241699218,,,,,,,,
 1654529703279.43994140625,,,,,,5942,425,2971,0,
 1654529703319.35693359375,,,,,,5886,559,2943,0,
 1654529703338.39990234375,0.03271484375,0.56274414062,-0.85925292968,,,,,,,,
 1654529703359.64013671875,,,,,,5918,2059,2959,0,
 1654529703399.89282226562,,,,,,5966,4711,2983,0,
 1654529703418.23388671875,0.02685546875,0.55737304687,-0.86145019531,,,,,,,,
 1654529703480.39819335937,,,,,,6078,8181,3039,0,
 1654529703498.03735351562,0.04174804687,0.54650878906,-0.8603515625,,,,,,,,
 1654529703521.01708984375,,,,,,6110,11861,3055,0,
 1654529703560.93408203125,,,,,,6094,14998,3047,0,
 1654529703578.35961914062,0.04870605468,0.5498046875,-0.85461425781,,,,,,,,
 1654529703601.2783203125,,,,,,6078,16876,3039,0,
 1654529703639.2421875,,,,72,100,,,,
 1654529703642.56860351562,,,,,,,,,,72
 1654529703647.39038085937,,,,,,6046,16825,3023,0,
 1654529703658.31567382812,0.04675292968,0.55651855468,-0.85607910156,,,,,,,,
 1654529703681.966796875,,,,,,5982,14435,2991,0,
 1654529703722.18896484375,,,,,,5950,9532,2975,0,
 1654529703738.08862304687,0.04895019531,0.55554199218,-0.84851074218,,,,,,,,
 1654529703763.1435546875,,,,,,5950,2321,2975,0,
 1654529703828.0849609375,,,,,,5950,-6753,2975,0,
 1654529703844.25927734375,,,,,,5974,-16971,2987,0,
 1654529703883.19970703125,,,,,,6014,-27324,3007,0,
 1654529703898.1533203125,0.0302734375,0.51831054687,-0.86975097656,,,,,,,,
 1654529703923.45239257812,,,,,,6078,-32768,3039,0,
 1654529703963.705078125,,,,,,6062,-32768,3031,0,
 1654529703977.92626953125,0.02453613281,0.50634765625,-0.87048339843,,,,,,,,
 1654529704004.20190429687,,,,,,6046,-32768,3023,0,
 1654529704044.24096679687,,,,,,6014,-32768,3007,0,
 1654529704058.3095703125,0.05114746093,0.54675292968,-0.83117675781,,,,,,,,
 1654529704084.98193359375,,,,,,5934,-32768,2967,0,
 1654529704124.77685546875,,,,,,5742,-32768,2871,0,
 1654529704138.08251953125,0.07604980468,0.59155273437,-0.80346679687,,,,,,,,
 1654529704165.67041015625,,,,,,5598,-32768,2799,0,
 1654529704216.93994140625,,,,,,5470,-23489,2735,0,
 1654529704222.1279296875,0.08239746093,0.57397460937,-0.81555175781,,,,,,,,
 1654529704246.38940429687,,,,,,5454,-11065,2727,0,
 1654529704285.970703125,,,,,,5534,1749,2767,0,
 1654529704298.11669921875,0.05102539062,0.51049804687,-0.81286621093,,,,,,,,
 1654529704326.52856445312,,,,,,5486,13877,2743,0,
 1654529704366.47607421875,,,,,,5358,24368,2679,0,
 1654529704379.29345703125,0.00512695312,0.44445800781,-0.80847167968,,,,,,,,
 1654529704406.85083007812,,,,,,5238,32547,2619,0,
 1654529704447.01196289062,,,,,,5278,32767,2639,0,
 1654529704457.845703125,0.03576660156,0.41674804687,-0.78344726562,,,,,,,,
 1654529704488.119140625,,,,,,5166,32767,2583,0,
 1654529704493.15454101562,,,,64,51,,,,
 1654529704527.94458007812,,,,,,5046,32767,2523,0,
 1654529704538.07641601562,0.08239746093,0.45593261718,-0.77709960937,,,,,,,,
 1654529704567.92260742187,,,,,,4790,32767,2395,0,
 1654529704608.17529296875,,,,,,4606,32767,2303,0,
 1654529704618.1240234375,0.03955078125,0.48779296875,-0.810546875,,,,,,,,
 1654529704648.82470703125,,,,,,4494,27970,2247,0,
 1654529704688.6806640625,,,,,,4566,22024,2283,0,
 1654529704697.74438476562,-0.02734375,0.49011230468,-0.80847167968,,,,,,,,
 1654529704740.04174804687,,,,72,100,,,,
 1654529704743.1240234375,,,,,,,,,,72
 1654529704746.2978515625,,,,,,4638,16182,2319,0,
 1654529704769.43017578125,,,,,,4694,10784,2347,0,
 1654529704835.95849609375,0.01330566406,0.53186035156,-0.78662109375,,,,,,,,
 1654529704840.0478515625,,,,,,4726,6021,2363,0,
 1654529704859.97583007812,0.07287597656,0.58056640625,-0.78271484375,,,,,,,,
 1654529704890.18823242187,,,,,,4958,-1489,2479,0,
 1654529704930.6240234375,,,,,,5022,-4639,2511,0,
 1654529704938.40600585937,0.06005859375,0.54797363281,-0.82360839843,,,,,,,,
 1654529704971.029296875,,,,,,5086,-7767,2543,0,
 1654529705010.85473632812,,,,,,5166,-11171,2583,0,
 1654529705019.61328125,0.04370117187,0.45568847656,-0.83325195312,,,,,,,,
 1654529705051.68725585937,,,,,,5262,-15002,2631,0,
 1654529705091.42114257812,,,,,,5374,-19360,2687,0,
 1654529705099.17260742187,0.0205078125,0.45007324218,-0.82116699218,,,,,,,,
 1654529705131.73486328125,,,,,,5438,-24050,2719,0,
 1654529705172.01806640625,,,,,,5486,-28790,2743,0,
 1654529705179.70849609375,0.01379394531,0.53198242187,-0.83740234375,,,,,,,,
 1654529705252.5234375,,,,,,5662,-32768,2831,0,
 1654529705260.12231445312,0.02099609375,0.59619140625,-0.82824707031,,,,,,,,
 1654529705293.11181640625,,,,,,5758,-32768,2879,0,
 1654529705333.05932617187,,,,,,5822,-32768,2911,0,
 1654529705340.68872070312,0.00988769531,0.59899902343,-0.8271484375,,,,,,,,
 1654529705373.55615234375,,,,,,5838,-32768,2919,0,
 1654529705416.18920898437,,,,,,5822,-32768,2911,0,
 1654529705421.37719726562,0.00256347656,0.57531738281,-0.84008789062,,,,,,,,
 1654529705453.87841796875,,,,,,5806,-31324,2903,0,
 1654529705496.908203125,,,,,,5790,-24258,2895,0,
 1654529705501.791015625,-0.0029296875,0.54443359375,-0.85559082031,,,,,,,,
 1654529705534.56689453125,,,,,,5750,-15343,2875,0,
 1654529705577.474609375,,,,,,5726,-5176,2863,0,
 1654529705615.13330078125,,,,,,5678,5391,2839,0,
 1654529705657.796875,,,,,,5630,15468,2815,0,
 1654529705695.54711914062,,,,,,5622,24189,2811,0,
 1654529705737.7529296875,-0.01696777343,0.47802734375,-0.88781738281,,,,,,,,
 1654529705827.26098632812,,,,,,5854,30821,2927,0,
 1654529705860.64721679687,,,,,,,,,,73
 1654529705863.82104492187,-0.00695800781,0.48559570312,-0.87780761718,,,,,,,,
 1654529705867.94091796875,,,,,,6110,32767,2999,0,
 1654529705873.373046875,,,,61,48,,,,
 1654529705900.228515625,0.00402832031,0.50476074218,-0.86486816406,,,,,,,,
 1654529705904.47045898437,,,,,,6206,32767,3103,0,
 1654529705937.67358398437,,,,,,6238,27238,3119,0,
 1654529705980.15405273437,0.01342773437,0.52197265625,-0.85876464843,,,,,,,,
 1654529705984.45703125,,,,,,6206,19229,3103,0,
 1654529706016.77514648437,,,,,,6142,9459,3071,0,
 1654529706060.90356445312,0.00524902343,0.52685546875,-0.87255859375,,,,,,,,
 1654529706065.35913085937,,,,,,6110,-1142,3055,0,
 1654529706098.44018554687,,,,,,6142,-11618,3071,0,
 1654529706141.50048828125,-0.021484375,0.560546875,-0.92077636718,,,,,,,,
 1654529706145.52880859375,,,,,,6078,-21143,3039,0,
 1654529706178.9150390625,,,,,,6014,-28942,3007,0,
 1654529706221.85327148437,-0.02258300781,0.56567382812,-0.93286132812,,,,,,,,
 1654529706226.12573242187,,,,,,5998,-32768,2999,0,
 1654529706259.51196289062,,,,,,6046,-32768,3023,0,
 1654529706302.35864257812,0.00720214843,0.55151367187,-0.88940429687,,,,,,,,
 1654529706306.66162109375,,,,,,6110,-32768,3055,0,
 1654529706339.98681640625,,,,,,6142,-32768,3071,0,
 1654529706383.23022460937,0.02734375,0.57299804687,-0.85363769531,,,,,,,,
 1654529706387.35009765625,,,,,,6230,-31166,3115,0,
 1654529706420.76684570312,,,,,,6206,-25593,3103,0,
 1654529706463.67456054687,0.03259277343,0.59545898437,-0.83898925781,,,,,,,,
 1654529706467.76391601562,,,,,,6222,-19196,3111,0,
 1654529706501.45532226562,,,,,,6142,-12752,3071,0,
 1654529706544.05786132812,0.03918457031,0.54455566406,-0.82067871093,,,,,,,,
 1654529706548.2998046875,,,,,,6142,-6734,3071,0,
 1654529706581.625,,,,,,6206,-1572,3103,0,
 1654529706617.45263671875,0.04235839843,0.5009765625,-0.82666015625,,,,,,,,
 1654529706662.435546875,,,,,,6382,2499,3191,0,
 1654529706697.74438476562,0.03857421875,0.5400390625,-0.85144042968,,,,,,,,
 1654529706742.54418945312,,,,,,6398,5288,3199,0,
 1654529706823.62939453125,0.03259277343,0.56555175781,-0.86401367187,,,,,,,,
 1654529706857.41235351562,0.03820800781,0.509765625,-0.81774902343,,,,,,,,
 1654529706903.67700195312,,,,,,5822,6973,2911,0,
 1654529706938.46704101562,,,,73,100,,,,
 1654529706941.57983398437,,,,,,,,,,73
 1654529706944.662109375,0.0439453125,0.48156738281,-0.80346679687,,,,,,,,
 1654529706984.97583007812,,,,,,5886,6491,2943,0,
 1654529706990.04174804687,,,,62,51,,,,
 1654529707024.46557617187,0.02575683593,0.53198242187,-0.8447265625,,,,,,,,
 1654529707028.82958984375,,,,,,5982,5562,2991,0,
 1654529707064.68774414062,,,,,,6126,4472,3063,0,
 1654529707102.46850585937,0.02661132812,0.54724121093,-0.84313964843,,,,,,,,
 1654529707109.15185546875,,,,,,6230,3482,3115,0,
 1654529707145.62036132812,,,,,,6334,2875,3167,0,
 1654529707182.60766601562,0.046875,0.5458984375,-0.84240722656,,,,,,,,
 1654529707188.83325195312,,,,,,6390,2733,3195,0,
 1654529707226.12573242187,,,,,,6398,3066,3199,0,
 1654529707257.5283203125,0.05212402343,0.53601074218,-0.853515625,,,,,,,,
 1654529707268.880859375,,,,,,6398,3861,3199,0,
 1654529707306.32592773437,,,,,,6462,5004,3231,0,
 1654529707337.30126953125,0.04516601562,0.5146484375,-0.86706542968,,,,,,,,
 1654529707349.11157226562,,,,,,6526,6343,3263,0,
 1654529707386.89233398437,,,,,,6590,7689,3295,0,
 1654529707417.47094726562,0.03259277343,0.52758789062,-0.87866210937,,,,,,,,
 1654529707428.94555664062,,,,,,6606,8830,3303,0,
 1654529707468.4658203125,,,,,,6558,9614,3279,0,
 1654529707498.46459960937,0.01940917968,0.56909179687,-0.93298339843,,,,,,,,
 1654529707509.90869140625,,,,,,6398,9922,3199,0,
 1654529707548.08618164062,,,,,,6142,9757,3071,0,
 1654529707577.26098632812,0.00598144531,0.58325195312,-0.97387695312,,,,,,,,
 1654529707589.13232421875,,,,,,6078,9246,3039,0,
 1654529707628.56103515625,,,,,,6014,8418,3007,0,
 1654529707657.40014648437,0.00598144531,0.54614257812,-0.93469238281,,,,,,,,
 1654529707669.02734375,,,,,,6014,7419,3007,0,
 1654529707709.09692382812,,,,,,6014,6322,3007,0,
 1654529707737.35620117187,0.01940917968,0.51831054687,-0.8955078125,,,,,,,,
 1654529707749.59375,,,,,,6014,5313,3007,0,
 1654529707828.3291015625,,,,,,6062,4536,3031,0,
 1654529707839.46801757812,,,,,,5886,3935,2943,0,
 1654529707870.38232421875,,,,,,5694,3478,2847,0,
 1654529707897.57348632812,0.05358886718,0.52368164062,-0.78479003906,,,,,,,,
 1654529707910.78759765625,,,,,,5550,3061,2775,0,
 1654529707950.73510742187,,,,,,5494,2602,2747,0,
 1654529707977.31591796875,0.04382324218,0.55065917968,-0.84643554687,,,,,,,,
 1654529707991.20141601562,,,,,,5470,1919,2735,0,
 1654529708041.03662109375,,,,73,100,,,,
 1654529708044.11889648437,,,,,,,,,,73
 1654529708047.23168945312,,,,,,5462,824,2731,0,
 1654529708057.54663085937,0.04968261718,0.53503417968,-0.8564453125,,,,,,,,
 1654529708072.01196289062,,,,,,5430,-817,2715,0,
 1654529708112.05102539062,,,,,,5462,-3106,2731,0,
 1654529708137.533203125,0.0263671875,0.49963378906,-0.86950683593,,,,,,,,
 1654529708152.39526367187,,,,,,5486,-6102,2743,0,
 1654529708192.40380859375,,,,,,5534,-9776,2767,0,
 1654529708217.21459960937,-0.00427246093,0.44360351562,-0.90783691406,,,,,,,,
 1654529708232.93115234375,,,,,,5678,-13945,2839,0,
 1654529708273.3974609375,,,,,,5822,-18451,2911,0,
 1654529708298.177734375,0.00427246093,0.37255859375,-0.88610839843,,,,,,,,
 1654529708313.40600585937,,,,,,5878,-22991,2939,0,
 1654529708377.34033203125,0.01245117187,0.35815429687,-0.84582519531,,,,,,,,
 1654529708394.03344726562,,,,,,5502,-27427,2751,0,
 1654529708434.07250976562,,,,,,5470,-31246,2735,0,
 1654529708457.17431640625,0.0068359375,0.38073730468,-0.88122558593,,,,,,,,
 1654529708474.59985351562,,,,,,5438,-32768,2719,0,
 1654529708514.6083984375,,,,,,5374,-32768,2687,0,
 1654529708537.09985351562,0.00842285156,0.40576171875,-0.90808105468,,,,,,,,
 1654529708555.41040039062,,,,,,5374,-32768,2687,0,
 1654529708584.1884765625,,,,74,100,,,,
 1654529708592.76391601562,,,,,,,,,,74
 1654529708597.89086914062,,,,,,5374,-32768,2687,0,
 1654529708618.70385742187,0.00708007812,0.43420410156,-0.90600585937,,,,,,,,
 1654529708635.64111328125,,,,,,5374,-32766,2687,0,
 1654529708676.01586914062,,,,,,5374,-28910,2687,0,
 1654529708697.16455078125,0.00122070312,0.45776367187,-0.92175292968,,,,,,,,
 1654529708716.23803710937,,,,,,5502,-23724,2751,0,
 1654529708756.27709960937,,,,,,5550,-17738,2775,0,
 1654529708823.99560546875,0.00170898437,0.466796875,-0.91979980468,,,,,,,,
 1654529708857.44287109375,-0.01171875,0.45947265625,-0.94067382812,,,,,,,,
 1654529708877.21826171875,,,,,,5150,-5254,2575,0,
 1654529708917.25732421875,,,,,,5182,577,2591,0,
 1654529708937.12426757812,-0.01794433593,0.44775390625,-0.96081542968,,,,,,,,
 1654529708957.78466796875,,,,,,5246,5677,2623,0,
 1654529708997.97631835937,,,,,,5334,9881,2667,0,
 1654529709017.38549804687,0.001953125,0.43908691406,-0.92541503906,,,,,,,,
 1654529709038.47314453125,,,,,,5374,12934,2687,0,
 1654529709078.84790039062,,,,,,5438,14856,2719,0,
 1654529709097.494140625,0.02600097656,0.47790527343,-0.89331054687,,,,,,,,
 1654529709118.94799804687,,,,,,5486,15782,2743,0,
 1654529709158.83447265625,,,,,,5502,15829,2751,0,
 1654529709177.05346679687,0.04235839843,0.53662109375,-0.87622070312,,,,,,,,
 1654529709200.18579101562,,,,,,5566,15227,2783,0,
 1654529709205.22119140625,,,,62,48,,,,
 1654529709239.37036132812,,,,,,5726,14258,2863,0,
 1654529709257.37573242187,0.03442382812,0.556640625,-0.8818359375,,,,,,,,
 1654529709279.77563476562,,,,,,5854,13178,2927,0,
 1654529709319.96728515625,,,,,,5662,12122,2831,0,
 1654529709337.45385742187,0.02551269531,0.52331542968,-0.86047363281,,,,,,,,
 1654529709400.41162109375,,,,,,5438,11319,2719,0,
 1654529709417.01318359375,0.025390625,0.50671386718,-0.85461425781,,,,,,,,
 1654529709441.18310546875,,,,,,5430,10905,2715,0,
 1654529709480.94750976562,,,,,,5422,10794,2711,0,
 1654529709497.33544921875,0.025390625,0.52185058593,-0.87487792968,,,,,,,,
 1654529709521.53588867187,,,,,,5438,10915,2719,0,
 1654529709561.4833984375,,,,,,5470,11101,2735,0,
 1654529709577.41357421875,0.025390625,0.52062988281,-0.87390136718,,,,,,,,
 1654529709601.79711914062,,,,,,5502,11202,2751,0,
 1654529709642.0498046875,,,,,,5534,10997,2767,0,
 1654529709658.13256835937,0.02758789062,0.50756835937,-0.87341308593,,,,,,,,
 1654529709692.52587890625,,,,74,100,,,,
 1654529709696.06591796875,,,,,,,,,,74
 1654529709698.87353515625,,,,,,5598,10319,2799,0,
 1654529709722.95190429687,,,,,,5726,9123,2863,0,
 1654529709736.95947265625,0.03576660156,0.51708984375,-0.86279296875,,,,,,,,
 1654529709763.57080078125,,,,,,5870,7447,2935,0,
 1654529709828.17651367187,,,,,,5982,5340,2991,0,
 1654529709844.99169921875,,,,,,6142,2885,3071,0,
 1654529709884.359375,,,,,,6270,249,3135,0,
 1654529709896.9326171875,0.033203125,0.51086425781,-0.86120605468,,,,,,,,
 1654529709924.0322265625,,,,,,6366,-2296,3183,0,
 1654529709964.193359375,,,,,,6462,-4515,3231,0,
 1654529709977.10229492187,0.03430175781,0.49877929687,-0.86437988281,,,,,,,,
 1654529710004.720703125,,,,,,6526,-6344,3263,0,
 1654529710044.66821289062,,,,,,6590,-7797,3295,0,
 1654529710057.3330078125,0.03588867187,0.4931640625,-0.87109375,,,,,,,,
 1654529710085.34814453125,,,,,,6654,-8747,3327,0,
 1654529710125.2041015625,,,,,,6782,-9421,3391,0,
 1654529710136.89233398437,0.02722167968,0.49157714843,-0.86999511718,,,,,,,,
 1654529710165.51782226562,,,,,,6910,-9877,3455,0,
 1654529710205.98413085937,,,,,,7006,-10242,3503,0,
 1654529710218.16064453125,0.00024414062,0.51586914062,-0.86010742187,,,,,,,,
 1654529710246.0537109375,,,,,,7038,-10749,3519,0,
 1654529710286.30639648437,,,,,,7086,-11435,3543,0,
 1654529710297.14013671875,-0.01232910156,0.57299804687,-0.83569335937,,,,,,,,
 1654529710326.92529296875,,,,,,7166,-12496,3583,0,
 1654529710366.78125,,,,,,7326,-13890,3663,0,
 1654529710376.85205078125,0.00146484375,0.60180664062,-0.80969238281,,,,,,,,
 1654529710407.12548828125,,,,,,7422,-15587,3711,0,
 1654529710447.31713867187,,,,,,7534,-17403,3767,0,
 1654529710456.9912109375,0.01318359375,0.57348632812,-0.81530761718,,,,,,,,
 1654529710488.82104492187,,,,,,7630,-19139,3815,0,
 1654529710528.0361328125,,,,,,7566,-20640,3263,520,
 1654529710537.09985351562,0.01354980468,0.55615234375,-0.83569335937,,,,,,,,
 1654529710568.13623046875,,,,,,7502,-21574,3295,456,
 1654529710608.41943359375,,,,,,7502,-21705,3327,424,
 1654529710616.81176757812,0.00427246093,0.56372070312,-0.853515625,,,,,,,,
 1654529710649.06884765625,,,,,,7502,-20890,3359,392,
 1654529710689.35205078125,,,,,,7502,-18986,3391,360,
 1654529710697.2255859375,0.00512695312,0.55786132812,-0.86181640625,,,,,,,,
 1654529710729.26904296875,,,,,,7502,-16103,3423,328,
 1654529710848.07397460937,,,,74,100,,,,
 1654529710851.46142578125,,,,,,,,,,74
 1654529710856.8935546875,0.00866699218,0.54150390625,-0.86682128906,,,,,,,,
 1654529710861.34912109375,,,,,,7406,-8102,3439,264,
 1654529710873.06787109375,,,,,,7374,-3432,3455,232,
 1654529710890.52392578125,,,,,,7262,1165,3431,200,
 1654529710930.71557617187,,,,,,7086,5255,3375,168,
 1654529710938.71118164062,0.01379394531,0.51818847656,-0.86328125,,,,,,,,
 1654529710971.21240234375,,,,,,6862,8517,3295,136,
 1654529711011.03784179687,,,,,,6606,10751,3199,104,
 1654529711018.7587890625,0.00744628906,0.513671875,-0.86950683593,,,,,,,,
 1654529711051.50415039062,,,,,,6286,11762,3071,72,
 1654529711092.2451171875,,,,,,5934,11496,2927,40,
 1654529711100.66796875,,,,58,69,,,,
 1654529711104.72680664062,-0.00476074218,0.4990234375,-0.89538574218,,,,,,,,
 1654529711132.00952148437,,,,,,5486,9934,2735,8,
 1654529711172.29272460937,,,,,,5246,7331,2623,0,
 1654529711180.04418945312,-0.01672363281,0.47973632812,-0.94909667968,,,,,,,,
 1654529711212.88110351562,,,,,,4830,3828,2415,0,
 1654529711255.453125,,,,,,4246,-329,2123,0,
 1654529711260.24438476562,-0.04113769531,0.49780273437,-0.96691894531,,,,,,,,
 1654529711293.4169921875,,,,,,4094,-4596,2047,0,
 1654529711335.80590820312,,,,,,3926,-8723,1963,0,
 1654529711340.90234375,-0.0400390625,0.5146484375,-0.92932128906,,,,,,,,
 1654529711373.64770507812,,,,,,3822,-12402,1911,0,
 1654529711416.4638671875,,,,,,3918,-15252,1959,0,
 1654529711453.96997070312,,,,,,4054,-17068,2027,0,
 1654529711497.48803710937,,,,,,4030,-17731,2015,0,
 1654529711534.505859375,,,,,,3862,-17248,1931,0,
 1654529711578.3291015625,,,,,,3678,-15609,1839,0,
 1654529711615.10278320312,,,,,,3478,-12953,1739,0,
 1654529711657.85791015625,,,,,,3454,-9438,1727,0,
 1654529711695.57763671875,,,,,,3534,-5375,1767,0,
 1654529711738.8515625,-0.06884765625,0.36804199218,-0.92651367187,,,,,,,,
 1654529711743.21557617187,,,,,,3582,-1052,1791,0,
 1654529711827.90185546875,,,,,,3694,3357,1847,0,
 1654529711839.40698242187,,,,,,3638,7522,1819,0,
 1654529711856.95458984375,,,,,,3622,11223,1811,0,
 1654529711884.02368164062,,,,74,100,,,,
 1654529711887.59423828125,,,,,,,,,,74
 1654529711901.29663085937,0.02233886718,0.58911132812,-0.93103027343,,,,,,,,
 1654529711905.63012695312,,,,,,3630,14154,1815,0,
 1654529711937.4599609375,,,,,,3582,16200,1791,0,
 1654529711980.794921875,0.04370117187,0.64270019531,-0.92712402343,,,,,,,,
 1654529711985.43359375,,,,,,3638,17325,1819,0,
 1654529712017.87377929687,,,,,,3734,17624,1867,0,
 1654529712061.63598632812,0.01843261718,0.548828125,-0.88781738281,,,,,,,,
 1654529712066.03051757812,,,,,,3838,17122,1919,0,
 1654529712070.94384765625,,,,58,69,,,,
 1654529712098.470703125,,,,,,3902,15916,1951,0,
 1654529712141.53100585937,0.0107421875,0.55090332031,-0.89965820312,,,,,,,,
 1654529712145.55932617187,,,,,,3830,14129,1915,0,
 1654529712223.01293945312,0.001953125,0.57165527343,-0.88854980468,,,,,,,,
 1654529712227.04125976562,,,,,,3222,11742,1611,0,
 1654529712259.54248046875,,,,,,2942,9282,1471,0,
 1654529712302.81640625,-0.05017089843,0.55834960937,-0.90209960937,,,,,,,,
 1654529712307.05834960937,,,,,,2782,6928,1391,0,
 1654529712339.98681640625,,,,,,2710,4813,1355,0,
 1654529712383.07763671875,-0.0712890625,0.53247070312,-0.904296875,,,,,,,,
 1654529712387.13647460937,,,,,,2558,3026,1279,0,
 1654529712420.30908203125,,,,,,2518,1710,1259,0,
 1654529712464.0712890625,-0.06030273437,0.4765625,-0.88342285156,,,,,,,,
 1654529712468.03857421875,,,,,,2486,973,1243,0,
 1654529712501.27221679687,,,,,,2462,688,1231,0,
 1654529712536.48950195312,-0.06042480468,0.44738769531,-0.88195800781,,,,,,,,
 1654529712581.44189453125,,,,,,2518,837,1259,0,
 1654529712617.57470703125,-0.07202148437,0.42126464843,-0.89599609375,,,,,,,,
 1654529712661.947265625,,,,,,2462,1224,1231,0,
 1654529712696.64575195312,-0.06799316406,0.40905761718,-0.90869140625,,,,,,,,
 1654529712742.513671875,,,,,,2234,1580,1117,0,
 1654529712823.78198242187,-0.056640625,0.44616699218,-0.93139648437,,,,,,,,
 1654529712856.74096679687,-0.07434082031,0.44885253906,-0.93151855468,,,,,,,,
 1654529712904.28735351562,,,,,,2172,1558,1086,0,
 1654529712909.32275390625,,,,62,57,,,,
 1654529712936.75805664062,-0.087890625,0.40734863281,-0.91174316406,,,,,,,,
 1654529712990.95727539062,,,,74,100,,,,
 1654529712994.03955078125,,,,,,,,,,74
 1654529712997.12182617187,,,,,,2110,779,1055,0,
 1654529713021.87158203125,-0.08996582031,0.51196289062,-0.96301269531,,,,,,,,
 1654529713028.890625,,,,,,2046,-713,1023,0,
 1654529713064.9013671875,,,,,,2014,-3022,1007,0,
