 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655063199150.98754882812,,,,,,4798,-1971,2399,0,
 1655063199157.24365234375,,,,46,39,,,,
 1655063199182.02392578125,0.22399902343,0.38110351562,-0.72277832031,,,,,,,,
 1655063199233.232421875,,,,,,4750,-2416,2375,0,
 1655063199261.12548828125,-0.02368164062,0.46325683593,-0.62780761718,,,,,,,,
 1655063199275.89599609375,,,,,,4606,-3169,2303,0,
 1655063199341.17309570312,-0.09851074218,0.73620605468,-0.86499023437,,,,,,,,
 1655063199356.34033203125,,,,,,4318,-4179,2159,0,
 1655063199420.91552734375,0.10107421875,0.66015625,-1.12573242187,,,,,,,,
 1655063199438.64624023437,,,,,,4406,-5145,2203,0,
 1655063199532.3046875,0.38903808593,0.24426269531,-1.03454589843,,,,,,,,
 1655063199536.63818359375,,,,,,4526,-6014,2263,0,
 1655063199564.43969726562,,,,,,4542,-7203,2271,0,
 1655063199580.888671875,0.37841796875,0.09716796875,-0.81079101562,,,,,,,,
 1655063199603.13598632812,,,,,,4382,-7550,2191,0,
 1655063199644.79248046875,,,,,,4286,-7594,2143,0,
 1655063199660.87524414062,0.17443847656,0.19543457031,-0.73449707031,,,,,,,,
 1655063199685.41137695312,,,,,,4222,-7406,2111,0,
 1655063199727.06787109375,,,,,,4094,-6988,2047,0,
 1655063199741.2890625,0.08349609375,0.31420898437,-0.75524902343,,,,,,,,
 1655063199768.6328125,,,,,,4030,-6396,2015,0,
 1655063199809.58740234375,,,,,,3958,-5618,1979,0,
 1655063199820.97045898437,0.16821289062,0.58325195312,-0.86401367187,,,,,,,,
 1655063199850.14526367187,,,,,,3950,-4622,1975,0,
 1655063199891.49658203125,,,,,,4094,-3309,2047,0,
 1655063199900.8349609375,0.34631347656,0.6044921875,-1.11267089843,,,,,,,,
 1655063199932.51220703125,,,,,,4206,-1668,2103,0,
 1655063199973.86352539062,,,,,,4286,201,2143,0,
 1655063199983.69018554687,0.41491699218,0.43090820312,-1.11193847656,,,,,,,,
 1655063200015.21484375,,,,,,4398,2288,2199,0,
 1655063200056.32202148437,,,,,,4446,4440,2223,0,
 1655063200065.05004882812,0.27062988281,0.36352539062,-0.751953125,,,,,,,,
 1655063200097.67333984375,,,,,,4350,6635,2175,0,
 1655063200141.25244140625,,,,,,4174,8578,2087,0,
 1655063200179.49096679687,,,,,,3966,10013,1983,0,
 1655063200223.5888671875,,,,,,3790,10839,1895,0,
 1655063200262.34619140625,,,,,,3710,10981,1855,0,
 1655063200306.99340820312,0.28198242187,0.95190429687,-0.9296875,,,,,,,,
 1655063200311.08276367187,,,,,,3774,10477,1887,0,
 1655063200317.4609375,,,,48,39,,,,
 1655063200344.37744140625,,,,,,3918,9318,1959,0,
 1655063200388.59741210937,0.46301269531,0.62524414062,-1.18298339843,,,,,,,,
 1655063200392.83935546875,,,,,,4006,7523,2003,0,
 1655063200426.92749023437,,,,,,3966,5223,1983,0,
 1655063200471.23901367187,0.25659179687,0.29577636718,-0.97900390625,,,,,,,,
 1655063200475.45043945312,,,,,,3902,2657,1951,0,
 1655063200542.95532226562,,,,,,4030,142,2015,0,
 1655063200626.87866210937,-0.16357421875,0.51428222656,-0.63854980468,,,,,,,,
 1655063200636.76635742187,,,,,,3734,-2345,1867,0,
 1655063200673.84521484375,,,,,,3646,-4498,1823,0,
 1655063200700.94482421875,-0.0908203125,0.65576171875,-0.83349609375,,,,,,,,
 1655063200715.92895507812,,,,,,3934,-6051,1967,0,
 1655063200756.45629882812,,,,,,4094,-7022,2047,0,
 1655063200780.77880859375,0.3037109375,0.57470703125,-0.98803710937,,,,,,,,
 1655063200797.685546875,,,,,,3998,-7377,1999,0,
 1655063200860.673828125,0.51684570312,0.39611816406,-0.98815917968,,,,,,,,
 1655063200879.99145507812,,,,,,3950,-7233,1975,0,
 1655063200921.19018554687,,,,,,3862,-6727,1931,0,
 1655063200941.27075195312,0.32348632812,0.21911621093,-0.8349609375,,,,,,,,
 1655063200962.17529296875,,,,,,3806,-5991,1903,0,
 1655063201003.03833007812,,,,,,3862,-5176,1931,0,
 1655063201020.73852539062,0.08630371093,0.294921875,-0.78649902343,,,,,,,,
 1655063201044.42016601562,,,,,,4062,-4503,2031,0,
 1655063201085.37475585937,,,,,,4206,-4186,2103,0,
 1655063201101.0302734375,-0.07641601562,0.57006835937,-0.88684082031,,,,,,,,
 1655063201126.9091796875,,,,,,4278,-4294,2139,0,
 1655063201168.22998046875,,,,,,4318,-4890,2159,0,
 1655063201181.13891601562,0.02270507812,0.63488769531,-0.98364257812,,,,,,,,
 1655063201208.97094726562,,,,,,4398,-5922,2199,0,
 1655063201250.322265625,,,,,,4398,-7264,2199,0,
 1655063201260.6982421875,0.39624023437,0.39196777343,-0.94860839843,,,,,,,,
 1655063201291.67358398437,,,,,,4430,-8812,2215,0,
 1655063201332.87231445312,,,,,,4526,-10257,2263,0,
 1655063201341.81396484375,0.6298828125,0.23388671875,-0.88012695312,,,,,,,,
 1655063201373.88793945312,,,,,,4702,-11353,2351,0,
 1655063201414.84252929687,,,,,,4926,-11926,2463,0,
 1655063201455.82763671875,,,,,,5054,-11941,2527,0,
 1655063201532.76245117187,-0.07556152343,0.32360839843,-0.6416015625,,,,,,,,
 1655063201536.8212890625,,,,,,5302,-11317,2651,0,
 1655063201580.79711914062,,,,,,5598,-8239,2799,0,
 1655063201620.68359375,,,,,,5662,-6266,2831,0,
 1655063201664.90356445312,,,,,,5630,-4367,2815,0,
 1655063201702.8369140625,,,,,,5534,-2685,2767,0,
 1655063201748.43017578125,0.3291015625,0.54919433593,-1.17956542968,,,,,,,,
 1655063201752.45849609375,,,,,,5502,-1300,2751,0,
 1655063201784.89868164062,,,,,,5566,-318,2783,0,
 1655063201828.90502929687,0.4599609375,0.35302734375,-1.03881835937,,,,,,,,
 1655063201835.86303710937,,,,,,5630,211,2815,0,
 1655063201867.20458984375,,,,,,5630,266,2815,0,
 1655063201981.55395507812,0.15515136718,0.40454101562,-0.77380371093,,,,,,,,
 1655063202032.60986328125,,,,,,5758,62,2879,0,
 1655063202038.74389648437,,,,48,53,,,,
 1655063202073.04565429687,,,,,,5886,-300,2943,0,
 1655063202114.2138671875,,,,,,6014,-706,3007,0,
 1655063202143.2666015625,-0.21520996093,0.53369140625,-0.97998046875,,,,,,,,
 1655063202157.60986328125,,,,,,5942,-1092,2971,0,
 1655063202808.76342773437,0.41296386718,0.49829101562,-1.16662597656,,,,,,,,
 1655063202867.96752929687,,,,,,6046,-4165,3023,0,
 1655063202897.99682617187,,,,,,6102,-6265,3051,0,
 1655063202926.103515625,,,,,,6126,-6455,3063,0,
 1655063202945.97045898437,-0.32653808593,0.52648925781,-0.9208984375,,,,,,,,
 1655063202950.60913085937,,,,,,6254,-6073,3127,0,
 1655063202979.78393554687,,,,,,6270,-5252,3135,0,
 1655063203023.82080078125,,,,,,6254,-4183,3127,0,
 1655063203067.43041992187,,,,,,6318,-2960,3159,0,
 1655063203105.15014648437,0.44946289062,0.36181640625,-1.07788085937,,,,,,,,
 1655063203109.17846679687,,,,,,6318,-1974,3159,0,
 1655063203143.44970703125,,,,,,6270,-1441,3135,0,
 1655063203188.1884765625,0.48474121093,0.24060058593,-0.89038085937,,,,,,,,
 1655063203192.216796875,,,,,,6222,-1459,3111,0,
 1655063203560.2587890625,,,,50,53,,,,
 1655063203631.60888671875,0.67895507812,0.53601074218,-0.99658203125,,,,,,,,
 1655063204060.65551757812,,,,,,5886,-8230,2943,0,
 1655063204105.60791015625,,,,,,5878,6878,2939,0,
 1655063204152.72705078125,,,,50,53,,,,
 1655063204276.5673828125,-0.07727050781,0.23046875,-0.79382324218,,,,,,,,
 1655063204280.7177734375,,,,,,5870,-4577,2935,0,
 1655063204300.615234375,-0.04846191406,0.49304199218,-0.98095703125,,,,,,,,
 1655063204337.87719726562,,,,,,5886,-5470,2943,0,
 1655063204403.06274414062,0.45690917968,0.517578125,-1.12243652343,,,,,,,,
 1655063204407.21313476562,,,,,,5950,-5888,2975,0,
 1655063204591.81396484375,0.42224121093,0.26135253906,-0.73864746093,,,,,,,,
 1655063204595.81176757812,,,,,,5950,-6686,2975,0,
 1655063204620.10375976562,-0.14172363281,0.37512207031,-0.70812988281,,,,,,,,
 1655063204667.28393554687,,,,,,6142,-9329,3071,0,
 1655063204700.36499023437,-0.35681152343,0.61584472656,-0.87744140625,,,,,,,,
 1655063204749.43725585937,,,,,,6062,-11459,3031,0,
 1655063204781.38916015625,0.2265625,0.64367675781,-1.07727050781,,,,,,,,
 1655063204831.92626953125,,,,,,6078,-13950,3039,0,
 1655063204860.0634765625,0.90307617187,0.51794433593,-1.07983398437,,,,,,,,
 1655063204874.68139648437,,,,,,6262,-16482,3131,0,
 1655063204914.47631835937,,,,,,6366,-18746,3183,0,
 1655063204940.17211914062,0.56506347656,0.43640136718,-0.82666015625,,,,,,,,
 1655063204955.55297851562,,,,,,6270,-20510,3135,0,
 1655063204996.66015625,,,,,,6142,-21480,3071,0,
 1655063205020.40283203125,-0.0908203125,0.4755859375,-0.67004394531,,,,,,,,
 1655063205038.5302734375,,,,,,6014,-21360,3007,0,
 1655063205078.75244140625,,,,,,5878,-20063,2939,0,
 1655063205100.0537109375,-0.26635742187,0.64392089843,-0.79089355468,,,,,,,,
 1655063205120.439453125,,,,,,5918,-17526,2959,0,
 1655063205160.90576171875,,,,,,5982,-13938,2991,0,
 1655063205180.40649414062,-0.08361816406,0.72241210937,-0.88159179687,,,,,,,,
 1655063205202.68432617187,,,,,,5854,-9663,2927,0,
 1655063205243.54736328125,,,,,,5822,-5131,2911,0,
 1655063205261.33911132812,0.32067871093,0.51928710937,-0.83325195312,,,,,,,,
 1655063205284.92919921875,,,,,,5870,-614,2935,0,
 1655063205325.76171875,,,,,,5998,3518,2999,0,
 1655063205339.98291015625,0.4873046875,0.33276367187,-0.83471679687,,,,,,,,
 1655063205367.17407226562,,,,,,6062,6859,3031,0,
 1655063205408.06762695312,,,,,,5982,9055,2991,0,
 1655063205420.21362304687,0.31689453125,0.21362304687,-0.7509765625,,,,,,,,
 1655063205449.96826171875,,,,,,5822,9987,2911,0,
 1655063205532.09106445312,0.14465332031,0.29345703125,-0.65979003906,,,,,,,,
 1655063205536.14990234375,,,,,,5678,9677,2839,0,
 1655063205542.55859375,,,,47,59,,,,
 1655063205572.61840820312,,,,,,5534,6009,2767,0,
 1655063205582.109375,0.02172851562,0.72583007812,-0.84545898437,,,,,,,,
 1655063205614.51904296875,,,,,,5550,3214,2775,0,
 1655063205655.44311523437,,,,,,5550,284,2775,0,
 1655063205664.68994140625,0.13415527343,0.78564453125,-1.0634765625,,,,,,,,
 1655063205696.88598632812,,,,,,5550,-2425,2775,0,
 1655063205740.28198242187,,,,,,5566,-4491,2783,0,
 1655063205778.70361328125,,,,,,5598,-5678,2799,0,
 1655063205823.13720703125,,,,,,5686,-5838,2843,0,
 1655063205861.40625,,,,,,5726,-4948,2863,0,
 1655063205905.04638671875,0.15222167968,0.21520996093,-0.65844726562,,,,,,,,
 1655063205909.04418945312,,,,,,5630,-3165,2815,0,
 1655063205943.49853515625,,,,,,5566,-714,2783,0,
 1655063205987.68798828125,-0.03527832031,0.66735839843,-0.82507324218,,,,,,,,
 1655063205991.68579101562,,,,,,5598,2088,2799,0,
 1655063206026.23168945312,,,,,,5614,4874,2807,0,
 1655063206070.7568359375,0.11389160156,0.79797363281,-1.15612792968,,,,,,,,
 1655063206074.78515625,,,,,,5622,7372,2811,0,
 1655063206108.26293945312,,,,,,5622,9275,2811,0,
 1655063206140.0927734375,0.41064453125,0.41381835937,-1.0791015625,,,,,,,,
 1655063206190.263671875,,,,,,5566,10291,2783,0,
 1655063206224.99267578125,0.37805175781,0.19506835937,-0.8408203125,,,,,,,,
 1655063206234.8193359375,,,,,,5550,10297,2775,0,
 1655063206273.79028320312,,,,,,5502,9297,2751,0,
 1655063206280.04638671875,,,,50,55,,,,
 1655063206299.82177734375,0.2294921875,0.19616699218,-0.66723632812,,,,,,,,
 1655063206314.92797851562,,,,,,5462,7394,2731,0,
 1655063206355.39428710937,,,,,,5342,4707,2671,0,
 1655063206380.9375,0.12585449218,0.38330078125,-0.67602539062,,,,,,,,
 1655063206396.318359375,,,,,,5246,1476,2623,0,
 1655063206437.30346679687,,,,,,5246,-1984,2623,0,
 1655063206460.13061523437,0.15661621093,0.76452636718,-0.95007324218,,,,,,,,
 1655063206528.3984375,,,,,,5246,-5337,2623,0,
 1655063206560.9912109375,,,,,,5302,-10155,2651,0,
 1655063206602.06787109375,,,,,,5374,-11331,2687,0,
 1655063206619.92065429687,0.32885742187,0.36987304687,-0.90710449218,,,,,,,,
 1655063206684.80102539062,,,,,,5270,-11616,2635,0,
 1655063206700.029296875,0.26599121093,0.20788574218,-0.66589355468,,,,,,,,
 1655063206725.87768554687,,,,,,5214,-10878,2607,0,
 1655063206766.74072265625,,,,,,5118,-9289,2559,0,
 1655063206779.7412109375,0.11572265625,0.28662109375,-0.64196777343,,,,,,,,
 1655063206808.427734375,,,,,,5118,-7015,2559,0,
 1655063206848.92456054687,,,,,,5178,-4327,2589,0,
 1655063206859.97192382812,0.00512695312,0.67260742187,-0.90698242187,,,,,,,,
 1655063206890.91674804687,,,,,,5230,-1531,2615,0,
 1655063206931.44409179687,,,,,,5214,1091,2607,0,
 1655063206940.41625976562,0.12646484375,0.78369140625,-1.15051269531,,,,,,,,
 1655063206973.07006835937,,,,,,5246,3431,2623,0,
 1655063207014.17724609375,,,,,,5246,5151,2623,0,
 1655063207023.02734375,0.27368164062,0.39672851562,-0.94921875,,,,,,,,
 1655063207055.10131835937,,,,,,5230,6118,2615,0,
 1655063207098.80249023437,,,,,,5118,6326,2559,0,
 1655063207105.05859375,0.26318359375,0.15270996093,-0.6396484375,,,,,,,,
 1655063207138.47534179687,,,,,,4974,5621,2487,0,
 1655063207144.79248046875,,,,53,48,,,,
 1655063207181.41357421875,,,,,,4846,4004,2423,0,
 1655063207219.65209960937,,,,,,4894,1628,2447,0,
 1655063207263.505859375,,,,,,5054,-1261,2527,0,
 1655063207302.11059570312,,,,,,5118,-4401,2559,0,
 1655063207345.96435546875,0.06066894531,0.56823730468,-1.08532714843,,,,,,,,
 1655063207350.02319335937,,,,,,5166,-7598,2583,0,
 1655063207384.81323242187,,,,,,5230,-10718,2615,0,
 1655063207428.48388671875,0.28369140625,0.33068847656,-1.04187011718,,,,,,,,
 1655063207432.51220703125,,,,,,5230,-13538,2615,0,
 1655063207467.27172851562,,,,,,5214,-15855,2607,0,
 1655063207527.57446289062,0.26879882812,0.16564941406,-0.8037109375,,,,,,,,
 1655063207590.47119140625,-0.04138183593,0.44836425781,-0.70202636718,,,,,,,,
 1655063207594.77416992187,,,,,,4926,-18705,2463,0,
 1655063207631.63940429687,,,,,,4990,-19173,2495,0,
 1655063207660.78369140625,-0.1943359375,0.82507324218,-0.82043457031,,,,,,,,
 1655063207675.52368164062,,,,,,5214,-18998,2607,0,
 1655063207739.51904296875,0.07202148437,0.74426269531,-1.14770507812,,,,,,,,
 1655063207755.11352539062,,,,,,5502,-18182,2751,0,
 1655063207796.52587890625,,,,,,5694,-16876,2847,0,
 1655063207819.87182617187,0.32434082031,0.39501953125,-1.1376953125,,,,,,,,
 1655063207878.46557617187,,,,,,5950,-15135,2975,0,
 1655063207899.8583984375,0.26184082031,0.17590332031,-0.6962890625,,,,,,,,
 1655063207919.66430664062,,,,,,5822,-13208,2911,0,
 1655063207960.771484375,,,,,,5662,-11137,2831,0,
 1655063207979.63134765625,0.06799316406,0.4541015625,-0.54150390625,,,,,,,,
 1655063208002.30590820312,,,,,,5566,-8994,2783,0,
 1655063208043.44360351562,,,,,,5502,-6863,2751,0,
 1655063208059.95361328125,0.07446289062,0.77978515625,-0.87573242187,,,,,,,,
 1655063208084.55078125,,,,,,5566,-4758,2783,0,
 1655063208125.4443359375,,,,,,5630,-2782,2815,0,
 1655063208139.7265625,0.23486328125,0.74829101562,-1.18591308593,,,,,,,,
 1655063208166.91772460937,,,,,,5678,-940,2839,0,
 1655063208207.9638671875,,,,,,5630,729,2815,0,
 1655063208219.4384765625,0.22009277343,0.56469726562,-1.10864257812,,,,,,,,
 1655063208249.13208007812,,,,,,5598,2279,2799,0,
 1655063208290.60546875,,,,,,5598,3739,2799,0,
 1655063208299.85229492187,0.12658691406,0.41235351562,-0.84423828125,,,,,,,,
 1655063208332.07885742187,,,,,,5566,4944,2783,0,
 1655063208372.78930664062,,,,,,5534,6137,2767,0,
 1655063208381.7919921875,0.15808105468,0.35180664062,-0.69287109375,,,,,,,,
 1655063208414.07958984375,,,,,,5502,7231,2751,0,
 1655063208454.88159179687,,,,,,5438,8008,2719,0,
 1655063208463.8232421875,0.21337890625,0.33178710937,-0.7744140625,,,,,,,,
 1655063208531.78588867187,,,,,,5374,8461,2687,0,
 1655063208550.58471679687,,,,,,5342,8724,2671,0,
 1655063208579.08813476562,,,,,,5342,8784,2671,0,
 1655063208623.2470703125,,,,,,5406,8663,2703,0,
 1655063208629.53369140625,,,,50,55,,,,
 1655063208661.39404296875,,,,,,5470,8377,2735,0,
 1655063208706.22436523437,0.09899902343,0.53039550781,-0.92687988281,,,,,,,,
 1655063208710.58837890625,,,,,,5470,7912,2735,0,
 1655063208787.21801757812,0.06701660156,0.54016113281,-0.91796875,,,,,,,,
 1655063208791.24633789062,,,,,,5374,7203,2687,0,
 1655063208825.54809570312,,,,,,5310,6323,2655,0,
 1655063208870.04272460937,0.06994628906,0.46447753906,-0.92321777343,,,,,,,,
 1655063208874.16259765625,,,,,,5310,5332,2655,0,
 1655063208908.37280273437,,,,,,5306,4273,2653,0,
 1655063208939.31762695312,0.09521484375,0.41467285156,-0.90161132812,,,,,,,,
 1655063208990.25146484375,,,,,,5278,3105,2639,0,
 1655063209019.4873046875,0.10278320312,0.41845703125,-0.90295410156,,,,,,,,
 1655063209034.53247070312,,,,,,5230,1850,2615,0,
 1655063209072.89306640625,,,,,,5230,488,2615,0,
 1655063209099.47387695312,0.11059570312,0.41931152343,-0.90161132812,,,,,,,,
 1655063209114.79370117187,,,,,,5310,-936,2655,0,
 1655063209155.74829101562,,,,,,5358,-2477,2679,0,
 1655063209179.27734375,0.09020996093,0.44250488281,-0.90197753906,,,,,,,,
 1655063209196.0009765625,,,,,,5342,-4158,2671,0,
 1655063209237.9931640625,,,,,,5310,-5869,2655,0,
 1655063209260.576171875,0.04211425781,0.48461914062,-0.88024902343,,,,,,,,
 1655063209278.79516601562,,,,,,5278,-7630,2639,0,
 1655063209319.62768554687,,,,,,5230,-9385,2615,0,
 1655063209339.64721679687,-0.060546875,0.43542480468,-0.98999023437,,,,,,,,
 1655063209361.10107421875,,,,,,5182,-11026,2591,0,
 1655063209402.11669921875,,,,,,5174,-12397,2587,0,
 1655063209419.48120117187,-0.02612304687,0.43542480468,-1.00988769531,,,,,,,,
 1655063209443.5595703125,,,,,,5166,-13382,2583,0,
 1655063209531.66381835937,0.06188964843,0.49072265625,-0.92956542968,,,,,,,,
 1655063209535.90576171875,,,,,,5150,-13872,2575,0,
 1655063209567.06420898437,,,,,,5118,-13137,2559,0,
 1655063209579.39331054687,0.02368164062,0.44982910156,-0.93591308593,,,,,,,,
 1655063209607.98828125,,,,,,5182,-11902,2591,0,
 1655063209659.44091796875,-0.00451660156,0.44323730468,-0.91589355468,,,,,,,,
 1655063209690.23315429687,,,,,,5358,-10041,2679,0,
 1655063209732.04223632812,,,,,,5374,-7771,2687,0,
 1655063209742.11303710937,-0.01452636718,0.45581054687,-0.91906738281,,,,,,,,
 1655063209772.75268554687,,,,,,5358,-5191,2679,0,
 1655063209813.82934570312,,,,,,5310,-2569,2655,0,
 1655063209822.74047851562,-0.06408691406,0.52526855468,-0.95910644531,,,,,,,,
 1655063209855.1806640625,,,,,,5246,-29,2623,0,
 1655063209898.6376953125,,,,,,5246,2246,2623,0,
 1655063209904.92431640625,-0.13830566406,0.53466796875,-0.99658203125,,,,,,,,
 1655063209981.5234375,,,,,,5230,3988,2615,0,
 1655063210019.4873046875,,,,,,5238,5099,2619,0,
 1655063210063.6767578125,,,,,,5246,5460,2623,0,
 1655063210102.58666992187,,,,,,5334,5163,2667,0,
 1655063210108.75122070312,,,,48,55,,,,
 1655063210146.1962890625,-0.08251953125,0.31457519531,-0.96557617187,,,,,,,,
 1655063210150.5908203125,,,,,,5462,4279,2731,0,
 1655063210184.43481445312,,,,,,5550,2855,2775,0,
 1655063210228.349609375,-0.03845214843,0.30310058593,-0.97241210937,,,,,,,,
 1655063210232.71362304687,,,,,,5590,1061,2795,0,
 1655063210266.86279296875,,,,,,5582,-937,2791,0,
 1655063210299.24194335937,-0.03247070312,0.17578125,-0.93078613281,,,,,,,,
 1655063210348.80249023437,,,,,,5630,-2797,2815,0,
 1655063210380.14404296875,-0.09643554687,-0.01391601562,-0.82495117187,,,,,,,,
 1655063210431.13891601562,,,,,,5582,-4424,2791,0,
 1655063210459.24560546875,-0.27526855468,-0.05554199218,-0.81201171875,,,,,,,,
 1655063210525.43823242187,,,,,,5598,-5668,2799,0,
 1655063210595.93383789062,,,,,,5662,-6493,2831,0,
 1655063210619.03564453125,-0.41540527343,0.02209472656,-1.00256347656,,,,,,,,
 1655063210637.13256835937,,,,,,5790,-5995,2895,0,
 1655063210678.4228515625,,,,,,5854,-5070,2927,0,
 1655063210699.35791015625,-0.41577148437,0.10815429687,-1.01989746093,,,,,,,,
 1655063210719.71313476562,,,,,,5854,-3874,2927,0,
 1655063210760.75927734375,,,,,,5822,-2603,2911,0,
 1655063210779.375,-0.47106933593,0.10046386718,-0.95825195312,,,,,,,,
 1655063210802.23266601562,,,,,,5758,-1532,2879,0,
 1655063210843.4619140625,,,,,,5718,-797,2859,0,
 1655063210858.99536132812,-0.43237304687,0.00622558593,-0.93566894531,,,,,,,,
 1655063210884.63012695312,,,,,,5678,-554,2839,0,
 1655063210926.16455078125,,,,,,5726,-943,2863,0,
 1655063210932.6953125,,,,49,48,,,,
 1655063210939.53125,-0.16931152343,0.06640625,-0.89392089843,,,,,,,,
 1655063210966.38671875,,,,,,5790,-1984,2895,0,
 1655063211008.19580078125,,,,,,5822,-3641,2911,0,
 1655063211019.06005859375,0.07116699218,0.22265625,-0.85974121093,,,,,,,,
 1655063211048.57055664062,,,,,,5806,-5820,2903,0,
 1655063211089.921875,,,,,,5790,-8341,2895,0,
 1655063211099.77905273437,0.1572265625,0.30712890625,-0.86267089843,,,,,,,,
 1655063211130.9375,,,,,,5878,-10982,2939,0,
 1655063211172.41088867187,,,,,,5934,-13627,2967,0,
 1655063211181.3525390625,0.19018554687,0.48815917968,-0.84216308593,,,,,,,,
 1655063211213.27392578125,,,,,,5950,-16013,2975,0,
 1655063211254.5947265625,,,,,,5846,-17954,2923,0,
 1655063211263.41430664062,-0.11657714843,0.76342773437,-0.88464355468,,,,,,,,
 1655063211295.732421875,,,,,,5710,-19245,2855,0,
 1655063211339.61669921875,,,,,,5630,-19732,2815,0,
 1655063211377.8857421875,,,,,,5614,-19423,2807,0,
 1655063211422.13623046875,,,,,,5630,-18260,2815,0,
 1655063211460.49682617187,,,,,,5630,-16294,2815,0,
 1655063211530.90087890625,-0.5576171875,0.62451171875,-0.62487792968,,,,,,,,
 1655063211540.02563476562,,,,,,5678,-13616,2839,0,
 1655063211587.724609375,-0.45495605468,0.67797851562,-0.6103515625,,,,,,,,
 1655063211591.875,,,,,,5694,-6838,2847,0,
 1655063211625.810546875,,,,,,5822,-3088,2911,0,
 1655063211670.39672851562,-0.34765625,0.74353027343,-0.62231445312,,,,,,,,
 1655063211674.54711914062,,,,,,5886,630,2943,0,
 1655063211707.78076171875,,,,,,5822,4084,2911,0,
 1655063211738.93920898437,-0.26208496093,0.78552246093,-0.68103027343,,,,,,,,
 1655063211789.7509765625,,,,,,5550,7087,2775,0,
 1655063211818.83422851562,-0.20874023437,0.79260253906,-0.79284667968,,,,,,,,
 1655063211834.00146484375,,,,,,5406,9537,2703,0,
 1655063211899.06494140625,-0.16088867187,0.73229980468,-0.86584472656,,,,,,,,
 1655063211914.140625,,,,,,5166,11278,2583,0,
 1655063211954.7900390625,,,,,,5102,12332,2551,0,
 1655063211978.89892578125,-0.10522460937,0.59167480468,-0.85925292968,,,,,,,,
 1655063211995.89721679687,,,,,,5038,12611,2519,0,
 1655063212037.49267578125,,,,,,4910,12184,2455,0,
 1655063212043.68774414062,,,,51,53,,,,
 1655063212059.92309570312,-0.05529785156,0.4228515625,-0.85192871093,,,,,,,,
 1655063212078.26416015625,,,,,,4766,11143,2383,0,
 1655063212119.24926757812,,,,,,4654,9582,2327,0,
 1655063212139.29931640625,-0.03723144531,0.31286621093,-0.87573242187,,,,,,,,
 1655063212160.57006835937,,,,,,4526,7554,2263,0,
 1655063212201.3720703125,,,,,,4398,5233,2199,0,
 1655063212218.828125,-0.13403320312,0.16149902343,-0.96911621093,,,,,,,,
 1655063212242.90649414062,,,,,,4438,2938,2219,0,
 1655063212284.2578125,,,,,,4446,780,2223,0,
 1655063212299.150390625,-0.34191894531,-0.04028320312,-1.03039550781,,,,,,,,
 1655063212325.24291992187,,,,,,4502,-1046,2251,0,
 1655063212366.13647460937,,,,,,4542,-2484,2271,0,
 1655063212379.25903320312,-0.45654296875,0.02392578125,-0.9912109375,,,,,,,,
 1655063212407.45727539062,,,,,,4598,-3383,2299,0,
 1655063212448.83911132812,,,,,,4526,-3765,2263,0,
 1655063212458.78784179687,-0.46618652343,0.25817871093,-0.95104980468,,,,,,,,
 1655063212528.7646484375,,,,,,4406,-3643,2203,0,
 1655063212572.37426757812,,,,,,4206,-2406,2103,0,
 1655063212613.17626953125,,,,,,4190,-1479,2095,0,
 1655063212622.0263671875,-0.41027832031,0.28503417968,-0.86804199218,,,,,,,,
 1655063212654.34448242187,,,,,,4190,-622,2095,0,
 1655063212699.11376953125,,,,,,4094,-23,2047,0,
 1655063212736.58935546875,,,,,,4022,277,2011,0,
 1655063212781.2060546875,,,,,,3966,226,1983,0,
 1655063212787.37060546875,,,,54,50,,,,
 1655063212818.95629882812,,,,,,3902,-231,1951,0,
 1655063212862.96264648437,,,,,,3774,-1018,1887,0,
 1655063212901.10961914062,,,,,,3630,-2131,1815,0,
 1655063212945.54321289062,-0.5478515625,0.16589355468,-0.8681640625,,,,,,,,
 1655063212949.69360351562,,,,,,3454,-3501,1727,0,
 1655063212983.62915039062,,,,,,3286,-4920,1643,0,
 1655063213027.91015625,-0.52746582031,0.13354492187,-0.85717773437,,,,,,,,
 1655063213032.09106445312,,,,,,3102,-6302,1551,0,
 1655063213065.96557617187,,,,,,3006,-7487,1503,0,
 1655063213099.84008789062,-0.55236816406,0.12060546875,-0.828125,,,,,,,,
 1655063213148.11889648437,,,,,,3070,-8374,1535,0,
 1655063213189.25659179687,-0.54211425781,0.0947265625,-0.69470214843,,,,,,,,
 1655063213193.28491210937,,,,,,3022,-8992,1511,0,
 1655063213231.00463867187,,,,,,2974,-9285,1487,0,
 1655063213258.68408203125,-0.517578125,0.04528808593,-0.58972167968,,,,,,,,
 1655063213273.69873046875,,,,,,2902,-9244,1451,0,
 1655063213313.21899414062,,,,,,2798,-8971,1399,0,
 1655063213338.9453125,-0.66455078125,0.01379394531,-0.64709472656,,,,,,,,
 1655063213354.6923828125,,,,,,2686,-8571,1343,0,
 1655063213395.40283203125,,,,,,2654,-8128,1327,0,
 1655063213418.62670898437,-0.845703125,-0.08325195312,-1.02404785156,,,,,,,,
 1655063213436.9677734375,,,,,,2558,-7780,1279,0,
 1655063213537.40112304687,-0.88732910156,-0.07629394531,-1.15087890625,,,,,,,,
 1655063213541.67358398437,,,,,,2282,-7619,1191,0,
