 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655061777828.18041992187,,,,,,1124,7460,1124,0,
 1655061777861.56665039062,,,,,,1090,7710,1090,0,
 1655061777895.86840820312,,,,,,1040,7483,1040,0,
 1655061777901.94140625,,,,67,100,,,,
 1655061777928.61376953125,,,,,,1015,6811,1015,0,
 1655061777962.39672851562,,,,,,1011,5753,1011,0,
 1655061777996.0576171875,,,,,,993,4355,993,0,
 1655061778068.99462890625,,,,,,958,2731,958,0,
 1655061778097.009765625,,,,,,991,-818,991,0,
 1655061778130.27392578125,,,,,,1057,-2515,1057,0,
 1655061778164.392578125,,,,,,1124,-4058,1124,0,
 1655061778197.41259765625,,,,,,1198,-5358,1198,0,
 1655061778231.31762695312,,,,,,1234,-6342,1234,0,
 1655061778264.64282226562,,,,,,1253,-6985,1253,0,
 1655061778298.63940429687,,,,,,1256,-7245,1256,0,
 1655061778322.595703125,0.03784179687,-0.02734375,-0.998046875,,,,,,,,
 1655061778332.20874023437,,,,,,1248,-7118,1248,0,
 1655061778365.83911132812,,,,,,1236,-6628,1236,0,
 1655061778399.255859375,,,,,,1234,-5792,1234,0,
 1655061778433.22192382812,,,,,,1237,-4662,1237,0,
 1655061778459.0703125,,,,,,,,,,68
 1655061778500.72680664062,,,,,,1255,-3302,1255,0,
 1655061778534.08251953125,,,,,,1238,-1796,1238,0,
 1655061778567.52978515625,,,,,,1245,-225,1245,0,
 1655061778601.12963867187,,,,,,1218,1295,1218,0,
 1655061778634.79052734375,,,,,,1220,2716,1220,0,
 1655061778668.32934570312,,,,,,1183,3913,1183,0,
 1655061778702.14282226562,,,,,,1152,4815,1152,0,
 1655061778735.74267578125,,,,,,1131,5360,1131,0,
 1655061778769.373046875,,,,,,1115,5501,1115,0,
 1655061778803.70532226562,,,,,,1100,5231,1100,0,
 1655061778809.7783203125,,,,67,100,,,,
 1655061778836.84741210937,,,,,,1094,4536,1094,0,
 1655061778870.02001953125,,,,,,1079,3451,1079,0,
 1655061778903.86401367187,,,,,,1127,2040,1127,0,
 1655061778937.4638671875,,,,,,1219,397,1219,0,
 1655061778970.94165039062,,,,,,1323,-1382,1323,0,
 1655061779004.57202148437,,,,,,1394,-3213,1394,0,
 1655061779069.26928710937,,,,,,1454,-4934,1454,0,
 1655061779105.37158203125,,,,,,1487,-7671,1487,0,
 1655061779121.63745117187,0.04211425781,-0.02575683593,-1.01452636718,,,,,,,,
 1655061779139.06298828125,,,,,,1471,-8503,1471,0,
 1655061779173.02905273437,,,,,,1450,-8892,1450,0,
 1655061779206.35424804687,,,,,,1462,-8800,1462,0,
 1655061779239.7099609375,,,,,,1461,-8224,1461,0,
 1655061779273.6455078125,,,,,,1459,-7217,1459,0,
 1655061779307.06225585937,,,,,,1483,-5797,1483,0,
 1655061779340.84521484375,,,,,,1480,-4088,1480,0,
 1655061779374.353515625,,,,,,1479,-2171,1479,0,
 1655061779408.13647460937,,,,,,1471,-155,1471,0,
 1655061779441.70581054687,,,,,,1470,1868,1470,0,
 1655061779461.81689453125,,,,,,,,,,68
 1655061779475.36669921875,,,,,,1426,3765,1426,0,
 1655061779509.21069335937,,,,,,1412,5439,1412,0,
 1655061779542.59692382812,,,,,,1408,6829,1408,0,
 1655061779576.19677734375,,,,,,1374,7852,1374,0,
 1655061779609.85766601562,,,,,,1355,8455,1355,0,
 1655061779643.42700195312,,,,,,1391,8631,1391,0,
 1655061779677.78979492187,,,,,,1474,8388,1474,0,
 1655061779684.22900390625,,,,67,100,,,,
 1655061779710.59619140625,,,,,,1577,7733,1577,0,
 1655061779744.53173828125,,,,,,1691,6702,1691,0,
 1655061779778.10107421875,,,,,,1780,5341,1780,0,
 1655061779811.51782226562,,,,,,1829,3690,1829,0,
 1655061779845.48388671875,,,,,,1887,1839,1887,0,
 1655061779878.80908203125,,,,,,1885,-164,1885,0,
 1655061779912.439453125,,,,,,1886,-2202,1886,0,
 1655061779921.13696289062,0.02905273437,-0.08972167968,-1.03308105468,,,,,,,,
 1655061779946.03930664062,,,,,,1845,-4228,1845,0,
 1655061779979.7001953125,,,,,,1870,-6109,1870,0,
 1655061780013.26953125,,,,,,1884,-7768,1884,0,
 1655061780076.89868164062,,,,,,1899,-9123,1899,0,
 1655061780114.37426757812,,,,,,1872,-10577,1872,0,
 1655061780147.51635742187,,,,,,1868,-10590,1868,0,
 1655061780181.75708007812,,,,,,1846,-10130,1846,0,
 1655061780214.74658203125,,,,,,1789,-9179,1789,0,
 1655061780248.7431640625,,,,,,1768,-7791,1768,0,
 1655061780282.15991210937,,,,,,1748,-6038,1748,0,
 1655061780315.97338867187,,,,,,1733,-4038,1733,0,
 1655061780349.35961914062,,,,,,1692,-1904,1692,0,
 1655061780383.32568359375,,,,,,1682,227,1682,0,
 1655061780416.833984375,,,,,,1720,2237,1720,0,
 1655061780465.93676757812,,,,,,,,,,68
 1655061780468.77490234375,,,,,,1811,4019,1811,0,
 1655061780484.216796875,,,,,,1902,5457,1902,0,
 1655061780518.09130859375,,,,,,2037,6488,2037,0,
 1655061780551.20288085937,,,,,,2118,7026,2118,0,
 1655061780584.9248046875,,,,,,2152,7043,2152,0,
 1655061780619.2265625,,,,,,2177,6554,2177,0,
 1655061780625.26904296875,,,,66,100,,,,
 1655061780652.12451171875,,,,,,2187,5598,2187,0,
